title,genres,rating,rating counts
Jungle Fever (1991),Drama|Romance,3.2,215
Doctor Dolittle (1967),Adventure|Musical,3.2,238
"Rescuers Down Under, The (1990)",Animation|Children's,3.2,239
Great Expectations (1998),Drama|Romance,3.2,263
"Flamingo Kid, The (1984)",Comedy|Drama,3.2,294
EDtv (1999),Comedy,3.2,302
Phantasm (1979),Horror|Sci-Fi,3.2,330
Licence to Kill (1989),Action,3.2,385
Forever Young (1992),Adventure|Romance|Sci-Fi,3.2,477
"Saint, The (1997)",Action|Romance|Thriller,3.2,563
Jumanji (1995),Adventure|Children's|Fantasy,3.2,701
"Running Man, The (1987)",Action|Adventure|Sci-Fi,3.2,730
Double Jeopardy (1999),Action|Thriller,3.2,786
Eyes Wide Shut (1999),Drama,3.2,945
Mission: Impossible 2 (2000),Action|Thriller,3.2,1313
"Star Maker, The (Uomo delle stelle, L') (1995)",Drama,3.21,14
Swept from the Sea (1997),Romance,3.21,14
I Like It Like That (1994),Comedy|Drama|Romance,3.21,19
Jack and Sarah (1995),Romance,3.21,19
"Grass Harp, The (1995)",Drama,3.21,24
It Conquered the World (1956),Sci-Fi,3.21,28
Love Serenade (1996),Comedy,3.21,28
Sarafina! (1992),Drama,3.21,33
Unforgettable (1996),Thriller,3.21,33
Drunks (1997),Drama,3.21,34
Quatermass II (1957),Sci-Fi|Thriller,3.21,38
"Masque of the Red Death, The (1964)",Horror,3.21,63
Velvet Goldmine (1998),Drama,3.21,126
"Indian in the Cupboard, The (1995)",Adventure|Children's|Fantasy,3.21,357
Spirits of the Dead (Tre Passi nel Delirio) (1968),Horror,3.22,9
"Slingshot, The (Kådisbellan ) (1993)",Comedy|Drama,3.22,23
Mr. Jealousy (1997),Comedy|Romance,3.22,32
Wanted: Dead or Alive (1987),Action,3.22,32
What Happened Was... (1994),Comedy|Drama|Romance,3.22,37
Madame Sousatzka (1988),Drama,3.22,59
"River, The (1984)",Drama,3.22,64
For Love or Money (1993),Comedy,3.22,67
"Yards, The (1999)",Crime|Mystery,3.22,77
Family Plot (1976),Comedy|Thriller,3.22,83
"Morning After, The (1986)",Drama|Mystery,3.22,87
"Shaggy Dog, The (1959)",Children's|Comedy,3.22,156
Living Out Loud (1998),Comedy|Romance,3.22,179
"Prophecy, The (1995)",Horror,3.22,190
Nell (1994),Drama,3.22,215
"Texas Chainsaw Massacre, The (1974)",Horror,3.22,247
Dinosaur (2000),Animation|Children's,3.22,345
"Hunchback of Notre Dame, The (1996)",Animation|Children's|Musical,3.22,390
Alien Nation (1988),Crime|Drama|Sci-Fi,3.22,504
Honeymoon in Vegas (1992),Comedy|Romance,3.22,542
Cruel Intentions (1999),Drama,3.22,559
Tin Cup (1996),Comedy|Romance,3.22,615
American Psycho (2000),Comedy|Horror|Thriller,3.22,630
Stiff Upper Lips (1998),Comedy,3.23,13
Nowhere (1997),Drama,3.23,31
Holy Smoke (1999),Drama,3.23,56
House on Haunted Hill (1958),Horror,3.23,96
Just Cause (1995),Mystery|Thriller,3.23,114
"Original Kings of Comedy, The (2000)",Comedy|Documentary,3.23,147
Quest for Fire (1981),Adventure,3.23,174
"Horse Whisperer, The (1998)",Drama,3.23,210
Bloodsport (1988),Action,3.23,222
"Man with Two Brains, The (1983)",Comedy,3.23,312
Soapdish (1991),Comedy,3.23,365
"Bridges of Madison County, The (1995)",Drama|Romance,3.23,387
Dragonheart (1996),Action|Adventure|Fantasy,3.23,612
Germinal (1993),Drama,3.24,17
Come See the Paradise (1990),Drama|Romance,3.24,25
Shadrach (1998),Drama,3.24,25
Female Perversions (1996),Drama,3.24,29
"Sandpiper, The (1965)",Drama|Romance,3.24,33
How I Won the War (1967),Comedy|War,3.24,37
"Scarlet Letter, The (1926)",Drama,3.24,37
In Too Deep (1999),Action|Thriller,3.24,46
Princess Caraboo (1994),Drama,3.24,62
Party Girl (1995),Comedy,3.24,105
Pink Flamingos (1972),Comedy,3.24,158
"Kid, The (2000)",Comedy,3.24,165
Shampoo (1975),Comedy|Romance,3.24,273
Can't Hardly Wait (1998),Comedy|Drama|Romance,3.24,306
Cool Runnings (1993),Comedy,3.24,392
Shaft (2000),Action|Crime,3.24,421
"Three Musketeers, The (1993)",Action|Adventure|Comedy,3.24,529
Back to the Future Part III (1990),Comedy|Sci-Fi|Western,3.24,1148
"Big Trees, The (1952)",Action|Drama,3.25,4
Butterfly Kiss (1995),Thriller,3.25,4
"Collectionneuse, La (1967)",Drama,3.25,4
"Death in the Garden (Mort en ce jardin, La) (1956)",Drama,3.25,4
"Ogre, The (Der Unhold) (1996)",Drama,3.25,4
"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)",Comedy,3.25,4
Two Bits (1995),Drama,3.25,4
Wedding Bell Blues (1996),Comedy,3.25,4
Year of the Horse (1997),Documentary,3.25,4
Belly (1998),Crime|Drama,3.25,8
"Dog of Flanders, A (1999)",Drama,3.25,8
From the Journals of Jean Seberg (1995),Documentary,3.25,8
Train of Life (Train De Vie) (1998),Comedy|Drama,3.25,8
Golden Earrings (1947),Adventure|Romance,3.25,12
Marlene Dietrich: Shadow and Light (1996),Documentary,3.25,12
And the Ship Sails On (E la nave va) (1984),Comedy|War,3.25,20
"Chambermaid on the Titanic, The (1998)",Romance,3.25,20
Make Mine Music (1946),Animation|Children's|Musical,3.25,20
Nil By Mouth (1997),Drama,3.25,20
City of Industry (1997),Crime|Thriller,3.25,48
Angel Baby (1995),Drama,3.25,52
"Wood, The (1999)",Drama,3.25,87
"Mummy, The (1959)",Horror,3.25,93
That Darn Cat! (1965),Children's|Comedy|Mystery,3.25,123
"Three Caballeros, The (1945)",Animation|Children's|Musical,3.25,126
Against All Odds (1984),Romance,3.25,133
"Boy Who Could Fly, The (1986)",Drama|Fantasy,3.25,176
But I'm a Cheerleader (1999),Comedy,3.25,184
Meet Joe Black (1998),Romance,3.25,344
"River Wild, The (1994)",Action|Thriller,3.25,350
Flatliners (1990),Thriller,3.25,413
Clue (1985),Comedy|Mystery,3.25,443
Midnight in the Garden of Good and Evil (1997),Comedy|Crime|Drama|Mystery,3.25,628
Lethal Weapon 3 (1992),Action|Comedy|Crime|Drama,3.25,802
"Outlaw, The (1943)",Western,3.26,23
Fun and Fancy Free (1947),Animation|Children's|Musical,3.26,35
"Crossing Guard, The (1995)",Drama,3.26,50
Love Is a Many-Splendored Thing (1955),Romance,3.26,50
MacKenna's Gold (1969),Western,3.26,58
"Hollywood Knights, The (1980)",Comedy,3.26,92
Balto (1995),Animation|Children's,3.26,99
Blue Streak (1999),Comedy,3.26,128
When a Man Loves a Woman (1994),Drama,3.26,211
"Creature From the Black Lagoon, The (1954)",Horror,3.26,223
"Howling, The (1980)",Horror,3.26,231
Evita (1996),Drama|Musical,3.26,282
Sommersby (1993),Drama|Mystery|Romance,3.26,291
Dead Men Don't Wear Plaid (1982),Comedy|Crime|Thriller,3.26,367
eXistenZ (1999),Action|Sci-Fi|Thriller,3.26,410
Pacific Heights (1990),Thriller,3.26,447
"Cell, The (2000)",Sci-Fi|Thriller,3.26,658
Bowfinger (1999),Comedy,3.26,935
Bitter Sugar (Azucar Amargo) (1996),Drama,3.27,11
"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie) (1965)",Drama,3.27,11
Unhook the Stars (1996),Drama,3.27,11
Two Thousand Maniacs! (1964),Horror,3.27,15
Smiling Fish and Goat on Fire (1999),Drama,3.27,26
"Big Tease, The (1999)",Comedy,3.27,33
Dancing at Lughnasa (1998),Drama,3.27,44
"Glass Bottom Boat, The (1966)",Comedy|Romance,3.27,49
Heavy (1995),Drama|Romance,3.27,74
"War, The (1994)",Adventure|Drama,3.27,84
Sinbad and the Eye of the Tiger (1977),Action|Adventure,3.27,106
Darby O'Gill and the Little People (1959),Adventure|Children's|Fantasy,3.27,158
Mr. Nice Guy (1997),Action|Comedy,3.27,172
Nighthawks (1981),Action|Drama,3.27,190
Bring It On (2000),Comedy,3.27,234
"Love Bug, The (1969)",Children's|Comedy,3.27,242
Wyatt Earp (1994),Western,3.27,270
Where the Heart Is (2000),Comedy|Drama,3.27,277
"View to a Kill, A (1985)",Action,3.27,325
"Pelican Brief, The (1993)",Thriller,3.27,346
"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)",Comedy|Romance,3.27,350
Legend (1985),Adventure|Fantasy|Romance,3.27,355
I.Q. (1994),Comedy|Romance,3.27,367
Road Trip (2000),Comedy,3.27,419
Final Destination (2000),Drama|Thriller,3.27,459
Under Siege (1992),Action,3.27,461
Outbreak (1995),Action|Drama|Thriller,3.27,733
Gremlins (1984),Comedy|Horror,3.27,776
Con Air (1997),Action|Adventure|Thriller,3.27,954
"Hunted, The (1995)",Action,3.28,18
"Great Ziegfeld, The (1936)",Musical,3.28,36
Jason's Lyric (1994),Crime|Drama,3.28,40
"Greatest Show on Earth, The (1952)",Drama,3.28,61
Soul Food (1997),Drama,3.28,85
Go Fish (1994),Drama|Romance,3.28,86
Geronimo: An American Legend (1993),Drama|Western,3.28,87
Clockers (1995),Drama,3.28,116
Chuck & Buck (2000),Comedy|Drama,3.28,121
Stardust Memories (1980),Comedy|Drama,3.28,121
"Cutting Edge, The (1992)",Drama,3.28,200
With Honors (1994),Comedy|Drama,3.28,228
Smilla's Sense of Snow (1997),Action|Drama|Thriller,3.28,265
"Parent Trap, The (1998)",Children's|Drama,3.28,268
2 Days in the Valley (1996),Crime,3.28,286
In & Out (1997),Comedy,3.28,428
Hercules (1997),Adventure|Animation|Children's|Comedy|Musical,3.28,469
Red Dawn (1984),Action|War,3.28,475
Peggy Sue Got Married (1986),Comedy|Romance,3.28,506
Adventures in Babysitting (1987),Adventure|Comedy,3.28,541
Spaceballs (1987),Comedy|Sci-Fi,3.28,899
"Mask, The (1994)",Comedy|Crime|Fantasy,3.28,1179
"Actor's Revenge, An (Yukinojo Henge) (1963)",Drama,3.29,7
"Designated Mourner, The (1997)",Drama,3.29,7
"Grandfather, The (El Abuelo) (1998)",Drama,3.29,7
See the Sea (Regarde la mer) (1997),Drama,3.29,7
Head On (1998),Drama,3.29,14
Rough Night in Jericho (1967),Western,3.29,14
Love and Other Catastrophes (1996),Romance,3.29,17
"Mating Habits of the Earthbound Human, The (1998)",Comedy,3.29,17
Safe Passage (1994),Drama,3.29,17
"Black Sabbath (Tre Volti Della Paura, I) (1963)",Horror,3.29,21
Girls Town (1996),Drama,3.29,24
Metroland (1997),Comedy|Drama,3.29,28
Surviving Picasso (1996),Drama,3.29,35
Widows' Peak (1994),Drama,3.29,38
Permanent Midnight (1998),Drama,3.29,76
Mo' Better Blues (1990),Drama,3.29,79
Interiors (1978),Drama,3.29,83
Outside Providence (1999),Comedy,3.29,163
Fierce Creatures (1997),Comedy,3.29,168
Dead Ringers (1988),Drama|Thriller,3.29,189
City of Angels (1998),Romance,3.29,366
Babe: Pig in the City (1998),Children's|Comedy,3.29,523
"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi,3.29,1233
Young and Innocent (1937),Crime|Thriller,3.3,10
Mass Appeal (1984),Drama,3.3,23
Tetsuo II: Body Hammer (1992),Sci-Fi,3.3,23
It's My Party (1995),Drama,3.3,30
Picture Bride (1995),Drama|Romance,3.3,43
Ride with the Devil (1999),Drama|Romance|War,3.3,73
52 Pick-Up (1986),Action|Mystery|Thriller,3.3,140
Center Stage (2000),Drama,3.3,182
Swing Kids (1993),Drama|War,3.3,185
"Way We Were, The (1973)",Drama,3.3,220
"Presidio, The (1988)",Action,3.3,251
French Kiss (1995),Comedy|Romance,3.3,326
Bad Boys (1995),Action,3.3,362
Pitch Black (2000),Action|Sci-Fi,3.3,542
Strange Days (1995),Action|Crime|Sci-Fi,3.3,605
Pie in the Sky (1995),Comedy|Romance,3.31,13
Fluke (1995),Children's|Drama,3.31,29
Traveller (1997),Drama,3.31,36
Mrs. Parker and the Vicious Circle (1994),Drama,3.31,58
American Pimp (1999),Documentary,3.31,61
Carrington (1995),Drama|Romance,3.31,70
Get on the Bus (1996),Drama,3.31,81
FairyTale: A True Story (1997),Children's|Drama|Fantasy,3.31,87
Heaven & Earth (1993),Action|Drama|War,3.31,105
"Last Days of Disco, The (1998)",Drama,3.31,135
One Fine Day (1996),Drama|Romance,3.31,226
"Slums of Beverly Hills, The (1998)",Comedy,3.31,267
Jackie Chan's First Strike (1996),Action,3.31,297
"Stepford Wives, The (1975)",Sci-Fi|Thriller,3.31,300
Meatballs (1979),Comedy,3.31,315
"Little Shop of Horrors, The (1960)",Comedy|Horror,3.31,356
Dirty Dancing (1987),Musical|Romance,3.31,687
"Winter Guest, The (1997)",Drama,3.32,22
Safe Men (1998),Comedy,3.32,25
Alvarez Kelly (1966),Western,3.32,28
Agnes Browne (1999),Comedy|Drama,3.32,34
Where the Money Is (2000),Comedy|Drama,3.32,34
"Happiest Millionaire, The (1967)",Comedy|Musical,3.32,37
Shiloh (1997),Children's|Drama,3.32,37
Son of Frankenstein (1939),Horror,3.32,65
8 Seconds (1994),Drama,3.32,72
Angus (1995),Comedy,3.32,145
"Rapture, The (1991)",Drama|Mystery,3.32,148
"Way of the Gun, The (2000)",Crime|Thriller,3.32,179
Malice (1993),Thriller,3.32,185
"Man Without a Face, The (1993)",Drama,3.32,212
Godzilla (Gojira) (1954),Action|Sci-Fi,3.32,301
"Mummy, The (1999)",Action|Adventure|Horror|Thriller,3.32,1007
All Things Fair (1996),Drama,3.33,3
Defying Gravity (1997),Drama,3.33,3
"Farmer's Wife, The (1928)",Comedy,3.33,3
"Gay Deceivers, The (1969)",Comedy,3.33,3
Junk Mail (1997),Comedy|Thriller,3.33,3
Vampyros Lesbos (Las Vampiras) (1970),Horror,3.33,3
"Very Natural Thing, A (1974)",Drama,3.33,3
Broken English (1996),Drama,3.33,6
Hav Plenty (1997),Comedy,3.33,6
All the Rage (a.k.a. It's the Rage) (1999),Drama,3.33,12
Julien Donkey-Boy (1999),Drama,3.33,12
Melody Time (1948),Animation|Children's|Musical,3.33,24
Still Crazy (1998),Comedy|Romance,3.33,30
Paradise Road (1997),Drama|War,3.33,42
"King of Marvin Gardens, The (1972)",Crime|Drama,3.33,48
"Kiss Me, Guido (1997)",Comedy,3.33,55
Torn Curtain (1966),Thriller,3.33,58
"Van, The (1996)",Comedy|Drama,3.33,63
"Broken Hearts Club, The (2000)",Drama,3.33,70
American Flyers (1985),Drama,3.33,97
"Davy Crockett, King of the Wild Frontier (1955)",Western,3.33,97
One Crazy Summer (1986),Comedy,3.33,161
"Bamba, La (1987)",Drama,3.33,266
Tin Men (1987),Comedy|Drama,3.33,295
"Lord of the Rings, The (1978)",Adventure|Animation|Children's|Sci-Fi,3.33,438
"Ghost and the Darkness, The (1996)",Action|Adventure,3.33,451
What Lies Beneath (2000),Thriller,3.33,463
Little Shop of Horrors (1986),Comedy|Horror|Musical,3.33,936
Washington Square (1997),Drama,3.34,50
Beautiful People (1999),Comedy,3.34,53
Tex (1982),Drama,3.34,53
Destination Moon (1950),Sci-Fi,3.34,65
Coogan's Bluff (1968),Crime,3.34,74
"Razor's Edge, The (1984)",Drama,3.34,77
"Incredible Journey, The (1963)",Adventure|Children's,3.34,91
Dracula (1958),Horror,3.34,102
Four Rooms (1995),Thriller,3.34,157
Only You (1994),Comedy|Romance,3.34,158
"Other Sister, The (1999)",Comedy|Drama|Romance,3.34,163
Death Wish (1974),Action|Drama,3.34,220
Lolita (1997),Drama|Romance,3.34,221
"Corrina, Corrina (1994)",Comedy|Drama|Romance,3.34,257
Kiss the Girls (1997),Crime|Drama|Thriller,3.34,395
Bram Stoker's Dracula (1992),Horror|Romance,3.34,672
"Godfather: Part III, The (1990)",Action|Crime|Drama,3.34,774
Back to the Future Part II (1989),Comedy|Sci-Fi,3.34,1158
Dark Command (1940),Western,3.35,17
Turtle Diary (1985),Drama,3.35,23
Nadja (1994),Drama,3.35,26
"Idiots, The (Idioterne) (1998)",Comedy|Drama,3.35,37
Pal Joey (1957),Comedy|Musical|Romance,3.35,72
"Star Is Born, A (1937)",Drama,3.35,91
Lost Highway (1997),Mystery,3.35,145
"Cook the Thief His Wife & Her Lover, The (1989)",Drama,3.35,198
Force 10 from Navarone (1978),Action|War,3.35,199
Homeward Bound: The Incredible Journey (1993),Adventure|Children's,3.35,234
My Own Private Idaho (1991),Drama,3.35,236
"Aristocats, The (1970)",Animation|Children's,3.35,278
Fear and Loathing in Las Vegas (1998),Comedy|Drama,3.35,298
Heartbreak Ridge (1986),Action|War,3.35,300
"Frighteners, The (1996)",Comedy|Horror,3.35,338
Copycat (1995),Crime|Drama|Thriller,3.35,378
"Midsummer Night's Dream, A (1999)",Comedy|Fantasy,3.35,415
Executive Decision (1996),Action|Thriller,3.35,416
Rules of Engagement (2000),Drama|Thriller,3.35,420
Dick (1999),Comedy,3.35,430
Hairspray (1988),Comedy|Drama,3.35,445
Star Trek: Insurrection (1998),Action|Sci-Fi,3.35,807
Star Trek III: The Search for Spock (1984),Action|Adventure|Sci-Fi,3.35,927
"Perfect Storm, The (2000)",Action|Adventure|Thriller,3.35,1013
"Price Above Rubies, A (1998)",Drama,3.36,25
Caught (1996),Drama|Thriller,3.36,28
Another Day in Paradise (1998),Drama,3.36,47
Guinevere (1999),Drama|Romance,3.36,61
Alphaville (1965),Sci-Fi,3.36,64
Braindead (1992),Comedy|Horror,3.36,70
Black Beauty (1994),Adventure|Children's,3.36,94
It Came from Outer Space (1953),Sci-Fi,3.36,94
Cemetery Man (Dellamorte Dellamore) (1994),Comedy|Horror,3.36,101
Voyage to the Bottom of the Sea (1961),Adventure|Sci-Fi,3.36,180
Village of the Damned (1960),Horror|Sci-Fi|Thriller,3.36,219
"Jungle Book, The (1994)",Adventure|Children's|Romance,3.36,239
"Cradle Will Rock, The (1999)",Drama,3.36,259
Blast from the Past (1999),Comedy|Romance,3.36,360
Absolute Power (1997),Mystery|Thriller,3.36,380
"Mosquito Coast, The (1986)",Drama,3.36,466
"Fly, The (1958)",Horror|Sci-Fi,3.36,480
Cop Land (1997),Crime|Drama|Mystery,3.36,492
"Civil Action, A (1998)",Drama,3.36,612
Dune (1984),Fantasy|Sci-Fi,3.36,789
Tron (1982),Action|Adventure|Fantasy|Sci-Fi,3.36,970
Still Breathing (1997),Comedy|Romance,3.37,27
Desert Bloom (1986),Drama,3.37,43
"Devil's Brigade, The (1968)",War,3.37,43
Gridlock'd (1997),Crime,3.37,49
Groove (2000),Drama,3.37,51
Little Odessa (1994),Drama,3.37,54
'Night Mother (1986),Drama,3.37,70
Six-String Samurai (1998),Action|Adventure|Sci-Fi,3.37,71
Homegrown (1998),Comedy|Thriller,3.37,104
Romeo Is Bleeding (1993),Crime|Thriller,3.37,117
"Adventures of Milo and Otis, The (1986)",Children's,3.37,166
North Dallas Forty (1979),Comedy|Drama,3.37,167
"Bear, The (1988)",Adventure,3.37,175
"Big Kahuna, The (2000)",Comedy|Drama,3.37,304
"Fabulous Baker Boys, The (1989)",Drama|Romance,3.37,358
Small Time Crooks (2000),Comedy,3.37,369
"Perfect Murder, A (1998)",Mystery|Thriller,3.37,401
Far and Away (1992),Drama|Romance,3.37,403
Pretty in Pink (1986),Comedy|Drama|Romance,3.37,693
Guantanamera (1994),Comedy,3.38,8
Lady of Burlesque (1943),Comedy|Mystery,3.38,13
"Wisdom of Crocodiles, The (a.k.a. Immortality) (2000)",Romance|Thriller,3.38,13
Bedrooms & Hallways (1998),Comedy|Romance,3.38,21
"Life of Émile Zola, The (1937)",Drama,3.38,21
Native Son (1986),Drama,3.38,24
Cimarron (1931),Western,3.38,29
Santa Fe Trail (1940),Drama|Romance|Western,3.38,29
M. Butterfly (1993),Drama,3.38,39
In the Realm of the Senses (Ai no corrida) (1976),Drama,3.38,42
"Whole Wide World, The (1996)",Drama,3.38,50
Grace of My Heart (1996),Comedy|Drama,3.38,69
Stealing Beauty (1996),Drama,3.38,103
Your Friends and Neighbors (1998),Drama,3.38,109
Time Code (2000),Drama,3.38,127
U2: Rattle and Hum (1988),Documentary|Musical,3.38,130
Coma (1978),Thriller,3.38,144
He Got Game (1998),Drama,3.38,160
Thunderbolt and Lightfoot (1974),Action,3.38,190
"Transformers: The Movie, The (1986)",Action|Animation|Children's|Sci-Fi|Thriller|War,3.38,231
Running Scared (1986),Action|Comedy,3.38,259
Agnes of God (1985),Drama|Mystery,3.38,276
Kalifornia (1993),Drama|Thriller,3.38,294
Space Cowboys (2000),Action|Sci-Fi,3.38,478
Titan A.E. (2000),Adventure|Animation|Sci-Fi,3.38,535
"Whole Nine Yards, The (2000)",Comedy|Crime,3.38,602
"Bone Collector, The (1999)",Thriller,3.38,640
So I Married an Axe Murderer (1993),Comedy|Romance|Thriller,3.38,682
You've Got Mail (1998),Comedy|Romance,3.38,838
"World Is Not Enough, The (1999)",Action|Thriller,3.38,862
Star Trek: Generations (1994),Action|Adventure|Sci-Fi,3.38,990
And God Created Woman (Et Dieu&#8230;Créa la Femme) (1956),Drama,3.39,28
"Idolmaker, The (1980)",Drama,3.39,28
"Endless Summer 2, The (1994)",Documentary,3.39,31
Country (1984),Drama,3.39,33
Get Bruce (1999),Documentary,3.39,41
Nothing to Lose (1994),Drama,3.39,44
Angel and the Badman (1947),Western,3.39,51
Felicia's Journey (1999),Thriller,3.39,82
King of New York (1990),Action|Crime,3.39,180
Steamboat Willie (1940),Animation|Children's|Comedy|Musical,3.39,197
White Squall (1996),Adventure|Drama,3.39,236
Young Sherlock Holmes (1985),Action|Adventure|Mystery,3.39,379
Don Juan DeMarco (1995),Comedy|Drama|Romance,3.39,386
Fallen (1998),Action|Mystery|Thriller,3.39,388
"Brothers McMullen, The (1995)",Comedy,3.39,433
"Client, The (1994)",Drama|Mystery|Thriller,3.39,515
"Adventures of Buckaroo Bonzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi,3.39,611
Analyze This (1999),Comedy,3.39,616
Austin Powers: The Spy Who Shagged Me (1999),Comedy,3.39,1434
Boys Life 2 (1997),Drama,3.4,5
Conceiving Ada (1997),Drama|Sci-Fi,3.4,5
For the Moment (1994),Romance|War,3.4,5
I Stand Alone (Seul contre tous) (1998),Drama,3.4,5
Battling Butler (1926),Comedy,3.4,10
Fever Pitch (1997),Comedy|Romance,3.4,10
"Leading Man, The (1996)",Romance,3.4,10
"Man of No Importance, A (1994)",Drama,3.4,10
Murder! (1930),Mystery|Thriller,3.4,10
Twice Upon a Yesterday (1998),Comedy|Drama|Romance,3.4,10
Reckless (1995),Comedy,3.4,15
"Paradine Case, The (1947)",Drama,3.4,20
Eyes Without a Face (1959),Horror,3.4,25
"Perils of Pauline, The (1947)",Comedy,3.4,25
Blood & Wine (1997),Drama,3.4,35
Bossa Nova (1999),Comedy,3.4,35
Alaska (1996),Adventure|Children's,3.4,43
Cutter's Way (1981),Drama|Thriller,3.4,43
Home for the Holidays (1995),Drama,3.4,99
Pollyanna (1960),Children's|Comedy|Drama,3.4,136
"Golden Voyage of Sinbad, The (1974)",Action|Adventure,3.4,151
Clockwatchers (1997),Comedy,3.4,164
Angels and Insects (1995),Drama|Romance,3.4,194
She's Gotta Have It (1986),Comedy|Romance,3.4,210
Alive (1993),Drama,3.4,366
Angel Heart (1987),Film-Noir|Mystery|Thriller,3.4,448
William Shakespeare's Romeo and Juliet (1996),Drama|Romance,3.4,479
"Thin Red Line, The (1998)",Action|Drama|War,3.4,803
What About Bob? (1991),Comedy,3.4,817
Face/Off (1997),Action|Sci-Fi|Thriller,3.4,1421
Citizen's Band (a.k.a. Handle with Care) (1977),Comedy,3.41,17
"Cool Dry Place, A (1998)",Drama,3.41,17
"Single Girl, A (La Fille Seule) (1995)",Drama,3.41,17
"Draughtsman's Contract, The (1982)",Drama,3.41,29
"Zed & Two Noughts, A (1985)",Drama,3.41,29
Suture (1993),Film-Noir|Thriller,3.41,32
Beat the Devil (1954),Comedy|Drama,3.41,37
Funny Bones (1995),Comedy,3.41,39
Bad Taste (1987),Comedy|Horror,3.41,54
"Five Senses, The (1999)",Drama,3.41,66
Beyond Rangoon (1995),Drama|War,3.41,87
Suicide Kings (1997),Crime|Drama,3.41,213
Shaft (1971),Action|Crime,3.41,222
Angela's Ashes (1999),Drama,3.41,225
Anna and the King (1999),Drama|Romance,3.41,333
Snow Falling on Cedars (1999),Drama,3.41,398
Sabrina (1995),Comedy|Romance,3.41,458
Working Girl (1988),Comedy|Drama,3.41,514
Big Trouble in Little China (1986),Action|Comedy,3.41,584
Mr. Mom (1983),Comedy|Drama,3.41,628
"Doors, The (1991)",Drama|Musical,3.41,680
Conspiracy Theory (1997),Action|Mystery|Romance|Thriller,3.41,811
Pee-wee's Big Adventure (1985),Comedy,3.41,861
Star Trek VI: The Undiscovered Country (1991),Action|Adventure|Sci-Fi,3.41,1001
Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Fantasy|Sci-Fi,3.41,2250
"King in New York, A (1957)",Comedy|Drama,3.42,12
Jonah Who Will Be 25 in the Year 2000 (1976),Comedy,3.42,24
Lawn Dogs (1997),Drama,3.42,26
Tango (1998),Drama,3.42,48
Whatever (1998),Drama,3.42,52
Earth Vs. the Flying Saucers (1956),Sci-Fi,3.42,71
Trees Lounge (1996),Drama,3.42,98
Flying Tigers (1942),Action|Drama|War,3.42,101
Runaway Train (1985),Action|Adventure|Drama|Thriller,3.42,201
Kids in the Hall: Brain Candy (1996),Comedy,3.42,264
It Could Happen to You (1994),Drama|Romance,3.42,268
Deconstructing Harry (1997),Comedy|Drama,3.42,284
Breakdown (1997),Action|Thriller,3.42,354
2010 (1984),Mystery|Sci-Fi,3.42,470
"Karate Kid, The (1984)",Drama,3.42,493
Weird Science (1985),Comedy,3.42,510
To Die For (1995),Comedy|Drama,3.42,544
Young Guns (1988),Action|Comedy|Western,3.42,562
Conan the Barbarian (1982),Action|Adventure,3.42,572
Westworld (1973),Action|Sci-Fi|Thriller|Western,3.42,636
10 Things I Hate About You (1999),Comedy|Romance,3.42,700
Grumpy Old Men (1993),Comedy,3.42,809
Mrs. Doubtfire (1993),Comedy,3.42,838
"Gambler, The (A Játékos) (1997)",Drama,3.43,7
Endurance (1998),Documentary|Drama,3.43,14
Raw Deal (1948),Film-Noir,3.43,14
Palookaville (1996),Action|Drama,3.43,35
Wild Reeds (1994),Drama,3.43,51
Betrayed (1988),Drama|Thriller,3.43,86
Clay Pigeons (1998),Crime,3.43,125
Music of the Heart (1999),Drama,3.43,133
Love and Death on Long Island (1997),Comedy|Drama,3.43,151
"Hunger, The (1983)",Horror,3.43,160
Fright Night (1985),Comedy|Horror,3.43,306
Seven Years in Tibet (1997),Drama|War,3.43,362
"American Tail, An (1986)",Animation|Children's|Comedy,3.43,404
Arthur (1981),Comedy|Romance,3.43,534
"Truth About Cats & Dogs, The (1996)",Comedy|Romance,3.43,679
Legends of the Fall (1994),Drama|Romance|War|Western,3.43,705
My Best Friend's Wedding (1997),Comedy|Romance,3.43,820
Crocodile Dundee (1986),Adventure|Comedy,3.43,912
Splash (1984),Comedy|Fantasy|Romance,3.43,1163
Mission: Impossible (1996),Action|Adventure|Mystery,3.43,1527
"Fire Within, The (Le Feu Follet) (1963)",Drama,3.44,9
"Last Time I Committed Suicide, The (1997)",Drama,3.44,9
On Any Sunday (1971),Documentary,3.44,9
"Three Ages, The (1923)",Comedy,3.44,9
Madame Butterfly (1995),Musical,3.44,18
Love Jones (1997),Romance,3.44,27
"Fighting Seabees, The (1944)",Action|Drama|War,3.44,101
"Spitfire Grill, The (1996)",Drama,3.44,156
Abbott and Costello Meet Frankenstein (1948),Comedy|Horror,3.44,206
Brighton Beach Memoirs (1986),Comedy,3.44,225
Them! (1954),Sci-Fi|Thriller|War,3.44,280
"Mystery, Alaska (1999)",Comedy,3.44,287
Benny & Joon (1993),Comedy|Romance,3.44,481
