title,genres,rating,rating counts
Terror in a Texas Town (1958),Western,1.0,1
Tashunga (1995),Western,2.0,1
Wild Wild West (1999),Western,2.16,902
Bad Girls (1994),Western,2.43,89
City Slickers II: The Legend of Curly's Gold (1994),Western,2.58,392
Lightning Jack (1994),Western,2.61,62
"Apple Dumpling Gang Rides Again, The (1979)",Western,2.66,109
Buck and the Preacher (1972),Western,2.67,3
Hot Lead and Cold Feet (1978),Western,2.83,42
Last Man Standing (1996),Western,2.91,256
Young Guns II (1990),Western,2.91,369
"Apple Dumpling Gang, The (1975)",Western,2.98,232
"Quick and the Dead, The (1995)",Western,2.98,418
"Hi-Lo Country, The (1998)",Western,3.04,26
In Old California (1942),Western,3.08,13
Three Amigos! (1986),Western,3.12,569
Wild Bill (1995),Western,3.15,41
Back to the Future Part III (1990),Western,3.24,1148
"Outlaw, The (1943)",Western,3.26,23
MacKenna's Gold (1969),Western,3.26,58
Wyatt Earp (1994),Western,3.27,270
Geronimo: An American Legend (1993),Western,3.28,87
Rough Night in Jericho (1967),Western,3.29,14
Alvarez Kelly (1966),Western,3.32,28
"Davy Crockett, King of the Wild Frontier (1955)",Western,3.33,97
Dark Command (1940),Western,3.35,17
Cimarron (1931),Western,3.38,29
Santa Fe Trail (1940),Western,3.38,29
Angel and the Badman (1947),Western,3.39,51
Young Guns (1988),Western,3.42,562
Westworld (1973),Western,3.42,636
Legends of the Fall (1994),Western,3.43,705
Zachariah (1971),Western,3.5,2
Maverick (1994),Western,3.52,802
Duel in the Sun (1946),Western,3.56,72
"Big Country, The (1958)",Western,3.65,63
Cat Ballou (1965),Western,3.67,280
Magnum Force (1973),Western,3.69,210
McCabe & Mrs. Miller (1971),Western,3.7,208
"Dorado, El (1967)",Western,3.72,68
True Grit (1969),Western,3.74,320
Hang 'em High (1967),Western,3.75,241
Pale Rider (1985),Western,3.77,312
"Man from Laramie, The (1955)",Western,3.79,33
Jeremiah Johnson (1972),Western,3.79,222
Shane (1953),Western,3.84,305
Tombstone (1993),Western,3.87,553
High Plains Drifter (1972),Western,3.88,317
Dead Man (1995),Western,3.89,153
For a Few Dollars More (1965),Western,3.92,325
Dances with Wolves (1990),Western,3.92,1451
"Fistful of Dollars, A (1964)",Western,3.99,522
"Castaway Cowboy, The (1974)",Western,4.0,2
Lonely Are the Brave (1962),Western,4.0,50
Once Upon a Time in the West (1969),Western,4.02,173
Hud (1963),Western,4.02,279
"Outlaw Josey Wales, The (1976)",Western,4.04,365
Little Big Man (1970),Western,4.04,591
Blazing Saddles (1974),Western,4.05,1119
"Searchers, The (1956)",Western,4.09,245
"Wild Bunch, The (1969)",Western,4.09,264
Unforgiven (1992),Western,4.09,997
"Good, The Bad and The Ugly, The (1966)",Western,4.13,822
High Noon (1952),Western,4.18,403
Butch Cassidy and the Sundance Kid (1969),Western,4.22,1419
Yojimbo (1961),Western,4.4,215
One Little Indian (1973),Western,5.0,1
Iron Eagle IV (1995),War,1.6,58
Aces: Iron Eagle III (1992),War,1.64,125
Iron Eagle II (1988),War,1.86,148
One Man's Hero (1999),War,2.0,1
"Truce, The (1996)",War,2.0,2
Missing in Action 2: The Beginning (1985),War,2.09,104
Braddock: Missing in Action III (1988),War,2.16,81
McHale's Navy (1997),War,2.17,156
In the Army Now (1994),War,2.23,151
Operation Dumbo Drop (1995),War,2.28,213
Rambo III (1988),War,2.34,301
Missing in Action (1984),War,2.54,191
Iron Eagle (1986),War,2.59,271
"Walking Dead, The (1995)",War,2.68,19
Canadian Bacon (1994),War,2.73,187
Hot Shots! Part Deux (1993),War,2.8,573
Small Soldiers (1998),War,2.81,364
Rambo: First Blood Part II (1985),War,2.83,401
"Devil's Own, The (1997)",War,2.86,288
Renaissance Man (1994),War,2.87,248
Mars Attacks! (1996),War,2.9,1074
Soldier (1998),War,2.93,290
"Messenger: The Story of Joan of Arc, The (1999)",War,3.02,341
G.I. Jane (1997),War,3.05,557
"Peacemaker, The (1997)",War,3.09,395
Starship Troopers (1997),War,3.13,1163
In Love and War (1996),War,3.19,63
How I Won the War (1967),War,3.24,37
And the Ship Sails On (E la nave va) (1984),War,3.25,20
Red Dawn (1984),War,3.28,475
Ride with the Devil (1999),War,3.3,73
Swing Kids (1993),War,3.3,185
Heaven & Earth (1993),War,3.31,105
Paradise Road (1997),War,3.33,42
Force 10 from Navarone (1978),War,3.35,199
Heartbreak Ridge (1986),War,3.35,300
"Devil's Brigade, The (1968)",War,3.37,43
"Transformers: The Movie, The (1986)",War,3.38,231
For the Moment (1994),War,3.4,5
"Thin Red Line, The (1998)",War,3.4,803
Beyond Rangoon (1995),War,3.41,87
Flying Tigers (1942),War,3.42,101
Seven Years in Tibet (1997),War,3.43,362
Legends of the Fall (1994),War,3.43,705
"Fighting Seabees, The (1944)",War,3.44,101
Them! (1954),War,3.44,280
Hangmen Also Die (1943),War,3.5,2
Blood on the Sun (1945),War,3.5,8
Welcome To Sarajevo (1997),War,3.5,82
Independence Day (ID4) (1996),War,3.51,1730
Stalingrad (1993),War,3.52,33
Michael Collins (1996),War,3.52,170
"Bridge at Remagen, The (1969)",War,3.55,56
Courage Under Fire (1996),War,3.55,441
Bent (1997),War,3.57,28
"Farewell to Arms, A (1932)",War,3.57,56
Rob Roy (1995),War,3.59,554
South Pacific (1958),War,3.61,280
"English Patient, The (1996)",War,3.61,989
"Land Girls, The (1998)",War,3.64,14
Pink Floyd - The Wall (1982),War,3.64,387
Underground (1995),War,3.66,35
Lucie Aubrac (1997),War,3.67,6
"Story of G.I. Joe, The (1945)",War,3.67,21
"Colonel Chabert, Le (1994)",War,3.7,20
Hell in the Pacific (1968),War,3.7,33
Tora! Tora! Tora! (1970),War,3.7,194
Coming Home (1978),War,3.72,195
Crimson Tide (1995),War,3.72,760
"Good Morning, Vietnam (1987)",War,3.73,1082
"Crying Game, The (1992)",War,3.73,1229
Cross of Iron (1977),War,3.74,43
Mephisto (1981),War,3.74,81
Pork Chop Hill (1959),War,3.74,107
Captain Horatio Hornblower (1951),War,3.75,105
"Patriot, The (2000)",War,3.75,1240
For Whom the Bell Tolls (1943),War,3.76,98
Prisoner of the Mountains (Kavkazsky Plennik) (1996),War,3.79,14
Mediterraneo (1991),War,3.8,91
"Sea Wolves, The (1980)",War,3.81,16
Where Eagles Dare (1969),War,3.81,265
"Last of the Mohicans, The (1992)",War,3.81,975
Three Kings (1999),War,3.81,1021
"Great Locomotive Chase, The (1956)",War,3.84,19
Bananas (1971),War,3.84,372
To Be or Not to Be (1942),War,3.85,161
Butterfly (La Lengua de las Mariposas) (2000),War,3.86,69
Birdy (1984),War,3.86,223
"War of the Worlds, The (1953)",War,3.86,565
Mrs. Miniver (1942),War,3.88,82
Wings (1927),War,3.89,45
Cabaret (1972),War,3.9,443
Kelly's Heroes (1970),War,3.91,375
Lifeboat (1944),War,3.94,213
Richard III (1995),War,3.96,242
"Guns of Navarone, The (1961)",War,3.96,502
Koyaanisqatsi (1983),War,3.97,182
"Battleship Potemkin, The (Bronenosets Potyomkin) (1925)",War,3.97,234
"Longest Day, The (1962)",War,3.97,352
"Last Emperor, The (1987)",War,3.98,636
Land and Freedom (Tierra y libertad) (1995),War,4.0,13
"Run Silent, Run Deep (1958)",War,4.0,220
"Dirty Dozen, The (1967)",War,4.0,707
Gone with the Wind (1939),War,4.0,1156
Two Women (La Ciociara) (1961),War,4.02,44
Red Sorghum (Hong Gao Liang) (1987),War,4.02,65
Star Wars: Episode VI - Return of the Jedi (1983),War,4.02,2883
Doctor Zhivago (1965),War,4.07,564
Platoon (1986),War,4.09,1143
Forrest Gump (1994),War,4.09,2194
Breaker Morant (1980),War,4.1,360
From Here to Eternity (1953),War,4.1,364
"Deer Hunter, The (1978)",War,4.11,700
Full Metal Jacket (1987),War,4.11,1254
"Best Years of Our Lives, The (1946)",War,4.12,236
M*A*S*H (1970),War,4.12,1099
Aliens (1986),War,4.13,1820
Mister Roberts (1955),War,4.15,421
All Quiet on the Western Front (1930),War,4.19,268
Glory (1989),War,4.19,1112
Duck Soup (1933),War,4.21,594
Stalag 17 (1953),War,4.23,394
Braveheart (1995),War,4.23,2443
Apocalypse Now (1979),War,4.24,1176
"Killing Fields, The (1984)",War,4.25,732
"African Queen, The (1951)",War,4.25,1057
Ran (1985),War,4.27,357
Patton (1970),War,4.27,645
Kagemusha (1980),War,4.28,141
Henry V (1989),War,4.29,426
Star Wars: Episode V - The Empire Strikes Back (1980),War,4.29,2990
"Boat, The (Das Boot) (1981)",War,4.3,1001
"Grand Illusion (Grande illusion, La) (1937)",War,4.34,165
Saving Private Ryan (1998),War,4.34,2653
"Great Escape, The (1963)",War,4.38,696
"Bridge on the River Kwai, The (1957)",War,4.39,938
Lawrence of Arabia (1962),War,4.4,831
Casablanca (1942),War,4.41,1669
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),War,4.45,1367
Paths of Glory (1957),War,4.47,230
Schindler's List (1993),War,4.51,2304
Elstree Calling (1930),Musical,1.0,1
Waltzes from Vienna (1933),Musical,1.0,1
Something to Sing About (1937),Musical,1.5,2
Spice World (1997),Musical,1.87,190
Grease 2 (1982),Musical,1.96,303
Happy Go Lovely (1951),Musical,2.0,1
All Dogs Go to Heaven 2 (1996),Musical,2.08,75
Joe's Apartment (1996),Musical,2.29,131
"Love Bewitched, A (El Amor Brujo) (1986)",Musical,2.4,5
Pot O' Gold (1941),Musical,2.43,7
Blues Brothers 2000 (1998),Musical,2.43,230
"Return of Jafar, The (1993)",Musical,2.44,163
Roustabout (1964),Musical,2.53,34
Cats Don't Dance (1997),Musical,2.57,37
Popeye (1980),Musical,2.59,471
Tank Girl (1995),Musical,2.61,358
Blue Hawaii (1961),Musical,2.83,121
G. I. Blues (1960),Musical,2.98,49
Pocahontas (1995),Musical,2.98,382
Babes in Toyland (1961),Musical,2.99,162
Tommy (1975),Musical,3.01,211
Kurt & Courtney (1998),Musical,3.06,72
American Pop (1981),Musical,3.07,112
Selena (1997),Musical,3.07,162
Pete's Dragon (1977),Musical,3.08,323
King Creole (1958),Musical,3.1,51
Newsies (1992),Musical,3.13,93
Muppet Treasure Island (1996),Musical,3.15,256
"Broadway Melody, The (1929)",Musical,3.19,32
Doctor Dolittle (1967),Musical,3.2,238
"Hunchback of Notre Dame, The (1996)",Musical,3.22,390
Make Mine Music (1946),Musical,3.25,20
"Three Caballeros, The (1945)",Musical,3.25,126
Fun and Fancy Free (1947),Musical,3.26,35
Evita (1996),Musical,3.26,282
"Great Ziegfeld, The (1936)",Musical,3.28,36
Hercules (1997),Musical,3.28,469
"Rocky Horror Picture Show, The (1975)",Musical,3.29,1233
Dirty Dancing (1987),Musical,3.31,687
"Happiest Millionaire, The (1967)",Musical,3.32,37
Melody Time (1948),Musical,3.33,24
Little Shop of Horrors (1986),Musical,3.33,936
Pal Joey (1957),Musical,3.35,72
U2: Rattle and Hum (1988),Musical,3.38,130
Steamboat Willie (1940),Musical,3.39,197
"Doors, The (1991)",Musical,3.41,680
Madame Butterfly (1995),Musical,3.44,18
James and the Giant Peach (1996),Musical,3.46,525
Bedknobs and Broomsticks (1971),Musical,3.48,319
Farinelli: il castrato (1994),Musical,3.5,80
Anastasia (1997),Musical,3.5,304
Backbeat (1993),Musical,3.52,120
"Great Race, The (1965)",Musical,3.53,164
Everyone Says I Love You (1996),Musical,3.56,274
"Inspector General, The (1949)",Musical,3.57,54
"Prince of Egypt, The (1998)",Musical,3.57,579
Grease (1978),Musical,3.58,817
Song of the South (1946),Musical,3.6,221
"Muppet Christmas Carol, The (1992)",Musical,3.61,262
South Pacific (1958),Musical,3.61,280
Gigi (1958),Musical,3.62,187
Victor/Victoria (1982),Musical,3.62,434
"Slipper and the Rose, The (1976)",Musical,3.63,30
"Band Wagon, The (1953)",Musical,3.63,71
Anchors Aweigh (1945),Musical,3.63,103
Funny Face (1957),Musical,3.64,174
Pink Floyd - The Wall (1982),Musical,3.64,387
Peter Pan (1953),Musical,3.66,594
Oliver! (1968),Musical,3.69,213
Dumbo (1941),Musical,3.69,568
Gypsy (1962),Musical,3.7,122
Yellow Submarine (1968),Musical,3.7,399
Alice in Wonderland (1951),Musical,3.7,525
Sleeping Beauty (1959),Musical,3.71,511
"Nightmare Before Christmas, The (1993)",Musical,3.72,996
Cinderella (1950),Musical,3.76,577
"Little Mermaid, The (1989)",Musical,3.76,1035
Help! (1965),Musical,3.77,291
"Damsel in Distress, A (1937)",Musical,3.78,23
Meet Me in St. Louis (1944),Musical,3.79,189
Guys and Dolls (1955),Musical,3.79,260
Aladdin (1992),Musical,3.79,1351
Lady and the Tramp (1955),Musical,3.8,864
"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",Musical,3.81,117
Fantasia 2000 (1999),Musical,3.81,453
Dancer in the Dark (2000),Musical,3.82,200
"Misérables, Les (1995)",Musical,3.82,224
All That Jazz (1979),Musical,3.82,317
"Jungle Book, The (1967)",Musical,3.82,664
White Christmas (1954),Musical,3.83,271
"American in Paris, An (1951)",Musical,3.85,343
Snow White and the Seven Dwarfs (1937),Musical,3.85,763
"Lion King, The (1994)",Musical,3.86,1121
Holiday Inn (1942),Musical,3.88,275
"Hard Day's Night, A (1964)",Musical,3.89,518
Mary Poppins (1964),Musical,3.89,1011
Beauty and the Beast (1991),Musical,3.89,1060
Cabaret (1972),Musical,3.9,443
Fantasia (1940),Musical,3.9,943
"Gay Divorcee, The (1934)",Musical,3.92,105
Nashville (1975),Musical,3.92,325
"Sound of Music, The (1965)",Musical,3.93,882
On the Town (1949),Musical,3.94,169
"Blues Brothers, The (1980)",Musical,3.94,1341
"King and I, The (1956)",Musical,3.95,372
West Side Story (1961),Musical,4.06,761
"Producers, The (1968)",Musical,4.14,658
Top Hat (1935),Musical,4.15,251
My Fair Lady (1964),Musical,4.15,636
Shall We Dance? (1937),Musical,4.17,175
This Is Spinal Tap (1984),Musical,4.18,1118
"Wizard of Oz, The (1939)",Musical,4.25,1718
Singin' in the Rain (1952),Musical,4.28,751
"Bat Whispers, The (1930)",Mystery,2.0,1
Moonlight Murder (1936),Mystery,2.0,2
Power 98 (1995),Mystery,2.0,6
I Still Know What You Did Last Summer (1998),Mystery,2.2,295
Congo (1995),Mystery,2.24,565
Boxing Helena (1993),Mystery,2.37,166
Diamonds (1999),Mystery,2.44,9
Event Horizon (1997),Mystery,2.52,498
I Know What You Did Last Summer (1997),Mystery,2.63,475
Lulu on the Bridge (1998),Mystery,2.68,22
Mike's Murder (1984),Mystery,2.68,28
That Darn Cat! (1997),Mystery,2.68,94
Scream 3 (2000),Mystery,2.73,577
"Confessional, The (Le Confessionnal) (1995)",Mystery,2.75,8
"Dark Half, The (1993)",Mystery,2.75,102
Snake Eyes (1998),Mystery,2.75,495
Heaven's Prisoners (1996),Mystery,2.85,47
"301, 302 (1995)",Mystery,2.89,9
Palmetto (1998),Mystery,2.93,220
Mortal Thoughts (1991),Mystery,2.95,74
Outrageous Fortune (1987),Mystery,2.96,185
Twin Peaks: Fire Walk with Me (1992),Mystery,2.97,163
Before and After (1996),Mystery,2.98,53
Murder at 1600 (1997),Mystery,3.02,281
U Turn (1997),Mystery,3.08,250
Radioland Murders (1994),Mystery,3.12,67
Flesh and Bone (1993),Mystery,3.15,106
"Man Who Knew Too Little, The (1997)",Mystery,3.15,252
"Minus Man, The (1999)",Mystery,3.18,83
True Crime (1995),Mystery,3.18,135
Rising Sun (1993),Mystery,3.18,382
Eyes of Laura Mars (1978),Mystery,3.19,139
"Yards, The (1999)",Mystery,3.22,77
"Morning After, The (1986)",Mystery,3.22,87
Just Cause (1995),Mystery,3.23,114
That Darn Cat! (1965),Mystery,3.25,123
Clue (1985),Mystery,3.25,443
Midnight in the Garden of Good and Evil (1997),Mystery,3.25,628
Sommersby (1993),Mystery,3.26,291
52 Pick-Up (1986),Mystery,3.3,140
"Rapture, The (1991)",Mystery,3.32,148
Lost Highway (1997),Mystery,3.35,145
Absolute Power (1997),Mystery,3.36,380
Cop Land (1997),Mystery,3.36,492
"Perfect Murder, A (1998)",Mystery,3.37,401
Lady of Burlesque (1943),Mystery,3.38,13
Agnes of God (1985),Mystery,3.38,276
Young Sherlock Holmes (1985),Mystery,3.39,379
Fallen (1998),Mystery,3.39,388
"Client, The (1994)",Mystery,3.39,515
Murder! (1930),Mystery,3.4,10
Angel Heart (1987),Mystery,3.4,448
Conspiracy Theory (1997),Mystery,3.41,811
2010 (1984),Mystery,3.42,470
Mission: Impossible (1996),Mystery,3.43,1527
"Devil's Advocate, The (1997)",Mystery,3.44,826
Wild Things (1998),Mystery,3.45,626
"Underneath, The (1995)",Mystery,3.49,41
"X-Files: Fight the Future, The (1998)",Mystery,3.49,996
"Talented Mr. Ripley, The (1999)",Mystery,3.5,1331
Basic Instinct (1992),Mystery,3.54,751
Devil in a Blue Dress (1995),Mystery,3.57,379
Stage Fright (1950),Mystery,3.58,26
Jacob's Ladder (1990),Mystery,3.58,667
"Trouble with Harry, The (1955)",Mystery,3.6,147
Cookie's Fortune (1999),Mystery,3.61,235
Stalker (1979),Mystery,3.63,52
"Daytrippers, The (1996)",Mystery,3.7,124
Manhattan Murder Mystery (1993),Mystery,3.72,335
"Big Lebowski, The (1998)",Mystery,3.74,1097
Blue Velvet (1986),Mystery,3.76,654
JFK (1991),Mystery,3.76,756
Blowup (1966),Mystery,3.81,246
Klute (1971),Mystery,3.81,302
Picnic at Hanging Rock (1975),Mystery,3.83,167
Dead Again (1991),Mystery,3.86,583
Chungking Express (1994),Mystery,3.87,115
"Name of the Rose, The (1986)",Mystery,3.9,324
Spellbound (1945),Mystery,3.91,206
"Game, The (1997)",Mystery,3.91,882
Perfect Blue (1997),Mystery,3.93,41
"Red Violin, The (Le Violon rouge) (1998)",Mystery,3.96,583
Suspicion (1941),Mystery,4.01,167
Diva (1981),Mystery,4.05,257
2001: A Space Odyssey (1968),Mystery,4.07,1716
Dial M for Murder (1954),Mystery,4.08,379
Lone Star (1996),Mystery,4.08,630
Gaslight (1944),Mystery,4.1,187
In the Heat of the Night (1967),Mystery,4.13,348
Arsenic and Old Lace (1944),Mystery,4.17,672
Charade (1963),Mystery,4.18,306
"Lady Vanishes, The (1938)",Mystery,4.19,199
Laura (1944),Mystery,4.2,292
L.A. Confidential (1997),Mystery,4.22,2288
Anatomy of a Murder (1959),Mystery,4.23,199
"Thin Man, The (1934)",Mystery,4.24,292
"Conversation, The (1974)",Mystery,4.25,453
Vertigo (1958),Mystery,4.27,905
"Big Sleep, The (1946)",Mystery,4.31,541
Chinatown (1974),Mystery,4.34,1185
"Maltese Falcon, The (1941)",Mystery,4.4,1043
"Third Man, The (1949)",Mystery,4.45,480
Rear Window (1954),Mystery,4.48,1050
"Hour of the Pig, The (1993)",Mystery,4.5,2
Frogs for Snakes (1998),Film-Noir,2.0,5
"This World, Then the Fireworks (1996)",Film-Noir,2.53,15
Hoodlum (1997),Film-Noir,2.72,75
Palmetto (1998),Film-Noir,2.93,220
Railroaded! (1947),Film-Noir,3.0,3
Mulholland Falls (1996),Film-Noir,3.09,275
Angel Heart (1987),Film-Noir,3.4,448
Suture (1993),Film-Noir,3.41,32
Raw Deal (1948),Film-Noir,3.43,14
Killer's Kiss (1955),Film-Noir,3.47,32
He Walked by Night (1948),Film-Noir,3.48,29
"Hitch-Hiker, The (1953)",Film-Noir,3.56,18
Devil in a Blue Dress (1995),Film-Noir,3.57,379
"Wrong Man, The (1956)",Film-Noir,3.58,98
Who Framed Roger Rabbit? (1988),Film-Noir,3.68,1799
Crossfire (1947),Film-Noir,3.69,35
T-Men (1947),Film-Noir,3.73,15
"Grifters, The (1990)",Film-Noir,3.79,885
Dark City (1998),Film-Noir,3.82,874
"Big Combo, The (1955)",Film-Noir,3.83,6
Cape Fear (1962),Film-Noir,3.92,361
"Murder, My Sweet (1944)",Film-Noir,3.93,110
"Asphalt Jungle, The (1950)",Film-Noir,3.93,151
Bluebeard (1944),Film-Noir,4.0,2
Force of Evil (1948),Film-Noir,4.0,31
Gilda (1946),Film-Noir,4.01,107
Key Largo (1948),Film-Noir,4.08,461
Out of the Past (1947),Film-Noir,4.15,106
"Killing, The (1956)",Film-Noir,4.17,130
Laura (1944),Film-Noir,4.2,292
Touch of Evil (1958),Film-Noir,4.22,514
Blood Simple (1984),Film-Noir,4.22,628
L.A. Confidential (1997),Film-Noir,4.22,2288
Shadow of a Doubt (1943),Film-Noir,4.27,233
Blade Runner (1982),Film-Noir,4.27,1800
Notorious (1946),Film-Noir,4.29,445
M (1931),Film-Noir,4.3,308
Strangers on a Train (1951),Film-Noir,4.3,482
"Big Sleep, The (1946)",Film-Noir,4.31,541
"Manchurian Candidate, The (1962)",Film-Noir,4.33,765
Chinatown (1974),Film-Noir,4.34,1185
"Maltese Falcon, The (1941)",Film-Noir,4.4,1043
Double Indemnity (1944),Film-Noir,4.42,551
Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Film-Noir,4.49,470
Kazaam (1996),Fantasy,1.47,120
Teenage Mutant Ninja Turtles III (1993),Fantasy,1.92,188
"NeverEnding Story III, The (1994)",Fantasy,1.99,99
Kids of the Round Table (1995),Fantasy,2.0,9
Supergirl (1984),Fantasy,2.02,182
Warriors of Virtue (1997),Fantasy,2.09,44
Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Fantasy,2.13,251
Date with an Angel (1987),Fantasy,2.14,51
Star Kid (1997),Fantasy,2.19,63
Drop Dead Fred (1991),Fantasy,2.37,317
Highlander: Endgame (2000),Fantasy,2.41,135
"NeverEnding Story II: The Next Chapter, The (1990)",Fantasy,2.41,177
"Kid in King Arthur's Court, A (1995)",Fantasy,2.42,144
Flubber (1997),Fantasy,2.55,302
Toys (1992),Fantasy,2.56,440
Bogus (1996),Fantasy,2.58,43
Space Jam (1996),Fantasy,2.62,563
Santa Claus: The Movie (1985),Fantasy,2.67,223
Teenage Mutant Ninja Turtles (1990),Fantasy,2.68,534
"Pagemaster, The (1994)",Fantasy,2.7,135
"Simple Wish, A (1997)",Fantasy,2.78,27
Quest for Camelot (1998),Fantasy,2.78,68
Small Soldiers (1998),Fantasy,2.81,364
Return to Oz (1985),Fantasy,2.85,276
"Honey, I Shrunk the Kids (1989)",Fantasy,2.93,1045
Babes in Toyland (1961),Fantasy,2.99,162
"Nutty Professor, The (1996)",Fantasy,3.0,948
Hook (1991),Fantasy,3.02,722
"Borrowers, The (1997)",Fantasy,3.05,177
Escape to Witch Mountain (1975),Fantasy,3.19,291
"Santa Clause, The (1994)",Fantasy,3.19,641
Jumanji (1995),Fantasy,3.2,701
"Indian in the Cupboard, The (1995)",Fantasy,3.21,357
Dragonheart (1996),Fantasy,3.23,612
"Boy Who Could Fly, The (1986)",Fantasy,3.25,176
Darby O'Gill and the Little People (1959),Fantasy,3.27,158
Legend (1985),Fantasy,3.27,355
"Mask, The (1994)",Fantasy,3.28,1179
FairyTale: A True Story (1997),Fantasy,3.31,87
"Midsummer Night's Dream, A (1999)",Fantasy,3.35,415
Dune (1984),Fantasy,3.36,789
Tron (1982),Fantasy,3.36,970
Star Wars: Episode I - The Phantom Menace (1999),Fantasy,3.41,2250
Splash (1984),Fantasy,3.43,1163
"Absent Minded Professor, The (1961)",Fantasy,3.45,380
"Goonies, The (1985)",Fantasy,3.5,716
Willow (1988),Fantasy,3.5,802
One Magic Christmas (1985),Fantasy,3.55,29
Heart and Souls (1993),Fantasy,3.55,219
"Navigator: A Mediaeval Odyssey, The (1988)",Fantasy,3.56,110
Beetlejuice (1988),Fantasy,3.57,1495
"NeverEnding Story, The (1984)",Fantasy,3.61,699
"7th Voyage of Sinbad, The (1958)",Fantasy,3.62,258
Labyrinth (1986),Fantasy,3.64,554
"Dark Crystal, The (1982)",Fantasy,3.65,710
Peter Pan (1953),Fantasy,3.66,594
Ladyhawke (1985),Fantasy,3.67,542
Time Bandits (1981),Fantasy,3.69,1010
"20,000 Leagues Under the Sea (1954)",Fantasy,3.7,575
"Faraway, So Close (In Weiter Ferne, So Nah!) (1993)",Fantasy,3.71,66
Excalibur (1981),Fantasy,3.81,742
Watership Down (1978),Fantasy,3.84,305
Willy Wonka and the Chocolate Factory (1971),Fantasy,3.86,1313
Big (1988),Fantasy,3.86,1491
Heavenly Creatures (1994),Fantasy,3.87,477
E.T. the Extra-Terrestrial (1982),Fantasy,3.97,2269
"Hungarian Fairy Tale, A (1987)",Fantasy,4.0,1
Star Wars: Episode IV - A New Hope (1977),Fantasy,4.45,2991
Digimon: The Movie (2000),Animation,1.49,43
Pokémon the Movie 2000 (2000),Animation,1.62,100
Gumby: The Movie (1995),Animation,1.9,10
Pokémon: The First Movie (1998),Animation,1.98,136
All Dogs Go to Heaven 2 (1996),Animation,2.08,75
Land Before Time III: The Time of the Great Giving (1995),Animation,2.21,48
Doug's 1st Movie (1999),Animation,2.42,40
"Return of Jafar, The (1993)",Animation,2.44,163
Time Masters (Les Maîtres du Temps) (1982),Animation,2.5,8
"Adventures of Rocky and Bullwinkle, The (2000)",Animation,2.5,206
We're Back! A Dinosaur's Story (1993),Animation,2.52,29
Cats Don't Dance (1997),Animation,2.57,37
"King and I, The (1999)",Animation,2.59,27
Space Jam (1996),Animation,2.62,563
Thumbelina (1994),Animation,2.65,43
"Pagemaster, The (1994)",Animation,2.7,135
"Tigger Movie, The (2000)",Animation,2.73,129
Quest for Camelot (1998),Animation,2.78,68
"Rugrats Movie, The (1998)",Animation,2.78,141
Small Soldiers (1998),Animation,2.81,364
"American Tail: Fievel Goes West, An (1991)",Animation,2.83,201
All Dogs Go to Heaven (1989),Animation,2.87,215
"Goofy Movie, A (1995)",Animation,2.88,168
"Swan Princess, The (1994)",Animation,2.89,54
Aladdin and the King of Thieves (1996),Animation,2.89,209
Pocahontas (1995),Animation,2.98,382
"Road to El Dorado, The (2000)",Animation,3.01,168
Oliver & Company (1988),Animation,3.04,144
Beavis and Butt-head Do America (1996),Animation,3.04,475
Little Nemo: Adventures in Slumberland (1992),Animation,3.05,22
Saludos Amigos (1943),Animation,3.07,15
American Pop (1981),Animation,3.07,112
Pete's Dragon (1977),Animation,3.08,323
"Black Cauldron, The (1985)",Animation,3.16,200
"Rescuers Down Under, The (1990)",Animation,3.2,239
Dinosaur (2000),Animation,3.22,345
"Hunchback of Notre Dame, The (1996)",Animation,3.22,390
Make Mine Music (1946),Animation,3.25,20
"Three Caballeros, The (1945)",Animation,3.25,126
Fun and Fancy Free (1947),Animation,3.26,35
Balto (1995),Animation,3.26,99
Hercules (1997),Animation,3.28,469
Melody Time (1948),Animation,3.33,24
"Lord of the Rings, The (1978)",Animation,3.33,438
"Aristocats, The (1970)",Animation,3.35,278
"Transformers: The Movie, The (1986)",Animation,3.38,231
Titan A.E. (2000),Animation,3.38,535
Steamboat Willie (1940),Animation,3.39,197
"American Tail, An (1986)",Animation,3.43,404
"Fox and the Hound, The (1981)",Animation,3.45,287
James and the Giant Peach (1996),Animation,3.46,525
"Rescuers, The (1977)",Animation,3.47,249
Faust (1994),Animation,3.48,31
Antz (1998),Animation,3.48,645
"Great Mouse Detective, The (1986)",Animation,3.5,131
Anastasia (1997),Animation,3.5,304
Gulliver's Travels (1939),Animation,3.55,117
Heavy Metal (1981),Animation,3.55,618
Batman: Mask of the Phantasm (1993),Animation,3.56,232
"Prince of Egypt, The (1998)",Animation,3.57,579
"Fantastic Planet, The (La Planète sauvage) (1973)",Animation,3.6,98
Song of the South (1946),Animation,3.6,221
101 Dalmatians (1961),Animation,3.6,565
"Sword in the Stone, The (1963)",Animation,3.61,293
Peter Pan (1953),Animation,3.66,594
Tarzan (1999),Animation,3.67,442
Who Framed Roger Rabbit? (1988),Animation,3.68,1799
Dumbo (1941),Animation,3.69,568
Yellow Submarine (1968),Animation,3.7,399
